date,tx_pos,tx_incid,TO,R,rea,hosp,rad,dchosp,incid_rea,incid_hosp,incid_rad,incid_dchosp,conf_j1,pos,esms_dc,dc_tot,esms_cas
2021-11-20,4.89,192.55,0.263542902332938,1.57893618871611,1333.0,7974.0,432421.0,91520.0,40.0,269.0,212.0,24.0,22678.0,17595.0,26908.0,118428.0,219166.0
2021-11-21,4.92,194.52,0.264729141953341,1.58798489227316,1339.0,8038.0,432497.0,91535.0,27.0,158.0,78.0,15.0,19749.0,4268.0,26908.0,118443.0,219166.0
2021-11-22,5.18,214.63,0.277975484381178,1.59237628429004,1406.0,8338.0,432957.0,91629.0,188.0,865.0,464.0,94.0,5266.0,37240.0,26911.0,118540.0,219363.0
2021-11-23,5.33,233.08,0.287663107947806,1.59240523310776,1455.0,8525.0,433411.0,91713.0,192.0,759.0,456.0,84.0,30454.0,31762.0,26911.0,118624.0,219389.0
2021-11-24,5.46,252.81,0.293198892843021,1.58847102194065,1483.0,8765.0,433833.0,91793.0,137.0,770.0,424.0,80.0,32591.0,33617.0,26912.0,118705.0,219535.0
2021-11-25,5.53,273.41,0.29636219849743,1.58103952478477,1499.0,8981.0,434310.0,91865.0,139.0,778.0,502.0,73.0,33464.0,35425.0,26912.0,118777.0,219535.0
2021-11-26,5.66,295.07,0.309015421115065,1.57047659779908,1563.0,9181.0,434775.0,91925.0,176.0,744.0,481.0,60.0,34436.0,38120.0,26912.0,118837.0,219535.0
2021-11-27,5.75,309.59,0.319691577698695,1.5570345856132,1617.0,9271.0,435027.0,91959.0,102.0,388.0,259.0,34.0,37218.0,27346.0,26912.0,118871.0,219535.0
2021-11-28,5.77,313.25,0.322657176749703,1.54089060183912,1632.0,9381.0,435119.0,91982.0,42.0,224.0,93.0,23.0,31648.0,6726.0,26912.0,118894.0,219535.0
2021-11-29,6.03,345.47,0.345788849347568,1.5221760157488,1749.0,9860.0,435531.0,92085.0,253.0,1043.0,420.0,103.0,8279.0,58865.0,26931.0,119016.0,220052.0
2021-11-30,6.15,369.74,0.36061684460261,1.50099335000302,1824.0,10249.0,436187.0,92199.0,271.0,1187.0,670.0,114.0,47177.0,48054.0,26932.0,119131.0,220086.0
2021-12-01,6.24,391.32,0.372874654013444,1.47742313094213,1886.0,10558.0,436766.0,92292.0,215.0,992.0,586.0,93.0,49610.0,48099.0,26935.0,119227.0,220211.0
2021-12-02,6.34,414.78,0.382364570976671,1.45154557876783,1934.0,10790.0,437363.0,92395.0,193.0,950.0,600.0,103.0,48416.0,51171.0,26935.0,119330.0,220399.0
2021-12-03,6.46,435.15,0.406880189798339,1.42354066574342,2058.0,11103.0,438044.0,92508.0,281.0,1153.0,681.0,114.0,49858.0,51789.0,26949.0,119457.0,220630.0
2021-12-04,6.45,448.08,0.402728351126928,1.3937692329502,2037.0,11340.0,438440.0,92557.0,119.0,694.0,401.0,49.0,51624.0,36026.0,26949.0,119506.0,220630.0
2021-12-05,6.45,451.35,0.408461842625544,1.36270804438744,2066.0,11526.0,438589.0,92586.0,70.0,369.0,150.0,29.0,42252.0,8921.0,26949.0,119535.0,220630.0
2021-12-06,6.57,473.63,0.433175168050613,1.33086892856958,2191.0,12096.0,439237.0,92778.0,307.0,1424.0,659.0,192.0,11308.0,73820.0,26949.0,119727.0,184063.0
2021-12-07,6.64,488.58,0.464808224594701,1.29874810535571,2351.0,12714.0,440066.0,92942.0,408.0,1665.0,843.0,168.0,59019.0,58089.0,26957.0,119899.0,221031.0
2021-12-08,6.7,500.1,0.479636219849743,1.26680148199281,2426.0,13044.0,440865.0,93071.0,276.0,1288.0,807.0,129.0,61340.0,55828.0,26961.0,120032.0,221253.0
2021-12-09,6.66,505.56,0.486555950968762,1.23543786327174,2461.0,13363.0,441638.0,93198.0,243.0,1250.0,797.0,130.0,56854.0,54838.0,26970.0,120168.0,221471.0
2021-12-10,6.66,508.3,0.493871095294583,1.20500145150669,2498.0,13629.0,442473.0,93339.0,250.0,1293.0,856.0,142.0,55339.0,53626.0,26979.0,120318.0,221624.0
2021-12-11,6.66,510.03,0.501977066034006,1.17578520708581,2539.0,13855.0,442940.0,93404.0,176.0,787.0,481.0,66.0,53720.0,37187.0,26979.0,120383.0,221624.0
2021-12-12,6.65,511.66,0.51443258204824,1.14835098074279,2602.0,14050.0,443159.0,93452.0,111.0,472.0,222.0,48.0,43848.0,10019.0,26979.0,120431.0,221624.0
2021-12-13,6.72,519.52,0.544088572558323,1.12357524353939,2752.0,14527.0,443933.0,93683.0,379.0,1505.0,778.0,231.0,12036.0,79093.0,26991.0,120674.0,222040.0
2021-12-14,6.75,524.53,0.551996836694346,1.1026014358093,2792.0,14819.0,445100.0,93841.0,362.0,1662.0,1182.0,158.0,63405.0,61455.0,26991.0,120832.0,222043.0
2021-12-15,6.77,530.91,0.562079873467774,1.08680738452833,2843.0,15062.0,446101.0,93992.0,274.0,1453.0,1028.0,153.0,65713.0,60105.0,26991.0,120983.0,222043.0
2021-12-16,6.77,536.16,0.559905100830368,1.07778485171606,2832.0,15142.0,447156.0,94157.0,248.0,1342.0,1068.0,166.0,60866.0,58362.0,27014.0,121171.0,222391.0
2021-12-17,6.79,544.17,0.573546856465006,1.07731561862106,2901.0,15410.0,448151.0,94319.0,301.0,1449.0,1014.0,163.0,58128.0,59006.0,27014.0,121333.0,222391.0
2021-12-18,6.8,551.91,0.579873467773824,1.08725057325265,2933.0,15370.0,448891.0,94404.0,190.0,816.0,743.0,86.0,58536.0,42375.0,27014.0,121418.0,222391.0
2021-12-19,6.83,556.9,0.580466587584025,1.1090920479778,2936.0,15528.0,449128.0,94479.0,91.0,485.0,244.0,75.0,48473.0,13370.0,27014.0,121493.0,222391.0
2021-12-20,7.15,572.66,0.598062475286675,1.14364501976433,3025.0,15918.0,449970.0,94703.0,340.0,1466.0,857.0,225.0,15075.0,89672.0,27014.0,121717.0,222391.0
2021-12-21,7.53,606.3,0.612099644128114,1.19085367050138,3096.0,16076.0,451213.0,94913.0,357.0,1661.0,1267.0,212.0,72832.0,84032.0,27033.0,121946.0,223110.0
2021-12-22,7.88,656.29,0.622182680901542,1.24968950498941,3147.0,16118.0,452365.0,95083.0,322.0,1404.0,1160.0,170.0,84272.0,93659.0,27033.0,122116.0,223110.0
2021-12-23,8.01,724.07,0.634242783708976,1.31809867558667,3208.0,16060.0,453573.0,95262.0,323.0,1347.0,1237.0,179.0,91608.0,103855.0,27033.0,122295.0,223110.0
2021-12-24,8.27,783.81,0.643337287465401,1.39307416830568,3254.0,16173.0,454659.0,95429.0,316.0,1398.0,1105.0,169.0,94124.0,97732.0,27033.0,122462.0,223110.0
2021-12-25,8.55,749.01,0.648873072360617,1.47089743728991,3282.0,16162.0,455323.0,95513.0,160.0,760.0,674.0,84.0,104611.0,19118.0,27033.0,122546.0,223110.0
2021-12-26,8.83,779.1,0.652234084618426,1.54737307962514,3299.0,16365.0,455508.0,95609.0,93.0,506.0,192.0,96.0,27697.0,33633.0,27033.0,122642.0,223110.0
2021-12-27,10.76,986.51,0.658956109134045,1.61775095981721,3333.0,16921.0,456295.0,95865.0,328.0,1634.0,805.0,256.0,30383.0,229114.0,27033.0,122898.0,223110.0
2021-12-28,12.34,1173.44,0.675365757216291,1.6773853183921,3416.0,17405.0,457594.0,96107.0,417.0,2110.0,1305.0,242.0,179807.0,209696.0,27081.0,123188.0,224250.0
2021-12-29,14.02,1365.34,0.68584420719652,1.72252835913337,3469.0,17856.0,458891.0,96291.0,363.0,1949.0,1311.0,185.0,208099.0,222724.0,27081.0,123372.0,224250.0
2021-12-30,15.8,1556.17,0.693159351522341,1.75082671995932,3506.0,18321.0,460123.0,96471.0,299.0,1922.0,1239.0,180.0,206243.0,232414.0,27081.0,123552.0,224250.0
2021-12-31,16.83,1715.14,0.700474495848161,1.76142601903087,3543.0,18715.0,461407.0,96660.0,320.0,1928.0,1301.0,189.0,232200.0,204118.0,27081.0,123741.0,224250.0
2022-01-01,16.98,1734.13,0.703835508105971,1.75474573446587,3560.0,18811.0,462266.0,96770.0,197.0,1102.0,860.0,111.0,219126.0,31873.0,27081.0,123851.0,224250.0
2022-01-02,17.24,1784.34,0.706207987346777,1.73218201618301,3572.0,19043.0,462576.0,96861.0,101.0,652.0,310.0,91.0,58432.0,67347.0,27081.0,123942.0,224250.0
2022-01-03,18.89,2091.04,0.722419928825623,1.69617641088254,3654.0,19606.0,463863.0,97131.0,352.0,2160.0,1305.0,272.0,67461.0,435037.0,27081.0,124212.0,224250.0
2022-01-04,19.53,2292.85,0.724594701463029,1.65018764075171,3665.0,20186.0,465820.0,97424.0,460.0,2881.0,1996.0,297.0,271686.0,345220.0,27139.0,124563.0,226399.0
2022-01-05,19.72,2418.07,0.730525899565046,1.59797435500041,3695.0,20688.0,467508.0,97670.0,396.0,2483.0,1701.0,246.0,332252.0,306838.0,27139.0,124809.0,226399.0
2022-01-06,19.66,2500.86,0.743179122182681,1.54301012210617,3759.0,21169.0,469181.0,97874.0,410.0,2401.0,1696.0,206.0,261481.0,288036.0,27139.0,125013.0,226399.0
2022-01-07,20.04,2611.69,0.754250691973112,1.48824174249007,3815.0,21605.0,470797.0,98067.0,358.0,2308.0,1640.0,193.0,328214.0,278179.0,27139.0,125206.0,226399.0
2022-01-08,20.06,2866.65,0.755436931593515,1.43607573379394,3821.0,21721.0,472027.0,98209.0,243.0,1485.0,1235.0,143.0,303669.0,203000.0,27139.0,125348.0,226399.0
2022-01-09,20.03,2878.76,0.76057730328193,1.38847619335635,3847.0,21982.0,472488.0,98299.0,151.0,842.0,465.0,91.0,296097.0,75489.0,27139.0,125438.0,226399.0
2022-01-10,19.56,2873.66,0.771846579675761,1.34700013762262,3904.0,22749.0,473916.0,98579.0,380.0,2543.0,1446.0,281.0,93896.0,431709.0,27139.0,125718.0,226399.0
2022-01-11,19.46,2858.63,0.784697508896797,1.31250543395352,3969.0,23371.0,476124.0,98847.0,492.0,3149.0,2247.0,270.0,368149.0,335225.0,27212.0,126059.0,231490.0
2022-01-12,20.21,2909.08,0.787860814551206,1.28501264196586,3985.0,23889.0,478097.0,99093.0,381.0,2806.0,1995.0,249.0,361719.0,340759.0,27212.0,126305.0,231490.0
2022-01-13,21.45,2950.63,0.778766310794781,1.26392010758657,3939.0,24154.0,480068.0,99318.0,334.0,2513.0,1990.0,227.0,305322.0,315975.0,27212.0,126530.0,231490.0
2022-01-14,22.89,3021.73,0.770067220245156,1.24822757697991,3895.0,24511.0,481964.0,99509.0,310.0,2486.0,1938.0,196.0,329371.0,325575.0,27212.0,126721.0,231490.0
2022-01-15,23.96,3090.59,0.761565836298932,1.23668387211975,3852.0,24544.0,483438.0,99657.0,218.0,1690.0,1475.0,148.0,324580.0,249241.0,27212.0,126869.0,231490.0
2022-01-16,24.4,3123.09,0.761565836298932,1.22788488390439,3852.0,24887.0,484007.0,99755.0,119.0,1029.0,578.0,98.0,278129.0,97316.0,27212.0,126967.0,231490.0
2022-01-17,26.92,3271.05,0.773625939106366,1.22034432335503,3913.0,25776.0,485556.0,100051.0,355.0,2815.0,1587.0,298.0,102144.0,531122.0,27212.0,127263.0,231490.0
2022-01-18,28.24,3394.29,0.767299327797548,1.21260846013088,3881.0,26526.0,487977.0,100339.0,367.0,3509.0,2444.0,289.0,464769.0,418010.0,27299.0,127638.0,239276.0
2022-01-19,29.26,3512.01,0.761565836298932,1.20353762744469,3852.0,27230.0,490192.0,100570.0,330.0,3187.0,2230.0,232.0,436167.0,419836.0,27299.0,127869.0,239276.0
2022-01-20,30.23,3624.54,0.759588770264927,1.19240387616244,3842.0,27931.0,492256.0,100815.0,301.0,3053.0,2092.0,251.0,425183.0,391581.0,27299.0,128114.0,239276.0
2022-01-21,31.16,3704.91,0.749703440094899,1.17882674875957,3792.0,28457.0,494500.0,101048.0,329.0,3077.0,2256.0,235.0,400851.0,379384.0,27299.0,128347.0,239276.0
2022-01-22,31.68,3753.04,0.740608936338474,1.16268124292533,3746.0,28515.0,496206.0,101215.0,214.0,1994.0,1706.0,167.0,389320.0,281571.0,27299.0,128514.0,239276.0
2022-01-23,31.85,3759.43,0.743376828786082,1.14401588336489,3760.0,28838.0,496840.0,101330.0,143.0,1094.0,639.0,115.0,301614.0,101613.0,27299.0,128629.0,239276.0
2022-01-24,32.77,3814.76,0.74654013444049,1.12298614329013,3776.0,29748.0,498806.0,101723.0,337.0,3353.0,1993.0,393.0,108481.0,568310.0,27299.0,129022.0,239276.0
2022-01-25,33.06,3787.59,0.739620403321471,1.09980367911055,3741.0,30189.0,501762.0,102086.0,380.0,3842.0,2989.0,364.0,501635.0,399827.0,27403.0,129489.0,250371.0
2022-01-26,33.43,3731.38,0.733886911822855,1.07468357807551,3712.0,30624.0,504330.0,102344.0,341.0,3297.0,2581.0,258.0,428008.0,382137.0,27403.0,129747.0,250371.0
2022-01-27,33.77,3661.99,0.730328192961645,1.04778450136212,3694.0,30982.0,506728.0,102612.0,316.0,3095.0,2433.0,273.0,392168.0,345038.0,27403.0,130015.0,250371.0
2022-01-28,34.16,3582.22,0.722815342032424,1.01929148032283,3656.0,31271.0,509211.0,102875.0,321.0,3098.0,2523.0,264.0,353503.0,325861.0,27403.0,130278.0,250371.0
2022-01-29,34.39,3511.87,0.718465796757612,0.989433053041303,3634.0,31282.0,510921.0,103053.0,189.0,1911.0,1715.0,178.0,332398.0,234350.0,27403.0,130456.0,250371.0
2022-01-30,34.43,3478.97,0.719849742981416,0.958471065922351,3641.0,31536.0,511612.0,103180.0,115.0,1090.0,687.0,127.0,249448.0,79532.0,27403.0,130583.0,250371.0
2022-01-31,34.39,3303.34,0.731514432582048,0.92669702159612,3700.0,32374.0,513540.0,103528.0,334.0,3147.0,1956.0,348.0,82657.0,450455.0,27403.0,130931.0,250371.0
2022-02-01,34.12,3146.51,0.741597469355476,0.894437336498537,3751.0,32894.0,516458.0,103909.0,454.0,3917.0,2940.0,382.0,416896.0,294562.0,27403.0,131312.0,250371.0
2022-02-02,33.94,2984.07,0.731514432582048,0.862067741273884,3700.0,32720.0,519409.0,104185.0,366.0,3230.0,3031.0,277.0,315363.0,273118.0,27403.0,131588.0,250371.0
2022-02-03,33.66,2814.91,0.720245156188217,0.830000910536795,3643.0,32852.0,521380.0,104449.0,310.0,3091.0,2404.0,280.0,274352.0,231504.0,27403.0,131852.0,250371.0
2022-02-04,33.35,2640.96,0.715302491103203,0.798570442270235,3618.0,32988.0,524878.0,104804.0,402.0,4033.0,3524.0,355.0,241049.0,209115.0,27403.0,132207.0,250371.0
2022-02-05,33.0,2511.53,0.712930011862396,0.768022971530255,3606.0,32867.0,526609.0,104974.0,225.0,1816.0,1759.0,172.0,214542.0,147485.0,27403.0,132377.0,250371.0
2022-02-06,32.85,2460.38,0.70719652036378,0.73855044800497,3577.0,33027.0,527202.0,105103.0,106.0,902.0,596.0,129.0,155439.0,45200.0,27403.0,132506.0,250371.0
2022-02-07,31.78,2173.98,0.716093317516805,0.710320306474586,3622.0,33447.0,529180.0,105520.0,328.0,2830.0,2017.0,417.0,46001.0,258216.0,27403.0,132923.0,250371.0
2022-02-08,30.89,1972.95,0.702846975088968,0.683501561977635,3555.0,33352.0,531940.0,105882.0,320.0,3060.0,2796.0,363.0,235267.0,159619.0,27732.0,133614.0,281098.0
2022-02-09,30.17,1789.23,0.692566231712139,0.658287788982004,3503.0,32878.0,534705.0,106137.0,296.0,2614.0,2796.0,255.0,179614.0,149809.0,27760.0,133897.0,284489.0
2022-02-10,29.46,1634.31,0.675365757216291,0.634929380731994,3416.0,32415.0,537208.0,106447.0,288.0,2420.0,2541.0,310.0,153025.0,127529.0,27820.0,134267.0,288992.0
2022-02-11,28.88,1496.64,0.666468960063266,0.613773306342149,3371.0,31939.0,539749.0,106716.0,245.0,2377.0,2578.0,269.0,131376.0,116709.0,27820.0,134536.0,288992.0
2022-02-12,28.37,1401.5,0.65717674970344,0.595176167940257,3324.0,31522.0,541311.0,106877.0,156.0,1329.0,1570.0,161.0,118611.0,83618.0,27820.0,134697.0,288992.0
2022-02-13,28.19,1373.5,0.65342032423883,0.579468462431622,3305.0,31621.0,541777.0,106984.0,90.0,697.0,475.0,107.0,86562.0,26407.0,27820.0,134804.0,288992.0
2022-02-14,27.0,1208.76,0.651640964808225,0.56693799714654,3296.0,31532.0,543647.0,107369.0,311.0,2215.0,1907.0,388.0,26475.0,147636.0,27820.0,135189.0,288992.0
2022-02-15,26.19,1110.38,0.639580862000791,0.557800335178883,3235.0,31091.0,546183.0,107670.0,291.0,2454.0,2561.0,304.0,142253.0,93601.0,27909.0,135579.0,295985.0
2022-02-16,25.44,1023.78,0.618030842230131,0.552151536725079,3126.0,30578.0,548385.0,107913.0,207.0,1975.0,2215.0,244.0,98735.0,91681.0,27942.0,135855.0,297784.0
2022-02-17,24.9,952.52,0.603993673388691,0.549900308315007,3055.0,29843.0,550715.0,108171.0,228.0,1882.0,2353.0,259.0,92345.0,79698.0,27971.0,136142.0,299675.0
2022-02-18,24.46,890.66,0.587188612099644,0.550725441448145,2970.0,29194.0,552837.0,108444.0,196.0,1795.0,2161.0,273.0,82553.0,75176.0,28002.0,136446.0,301833.0
2022-02-19,24.01,850.21,0.576907868722815,0.554206626137988,2918.0,28632.0,554200.0,108592.0,127.0,978.0,1370.0,148.0,76638.0,56468.0,28002.0,136594.0,301833.0
2022-02-20,23.83,836.72,0.577896401739818,0.559942160126091,2923.0,28643.0,554598.0,108671.0,67.0,495.0,403.0,79.0,59003.0,17353.0,28037.0,136708.0,301833.0
2022-02-21,22.98,766.29,0.574337682878608,0.56758633792605,2905.0,28383.0,556126.0,108954.0,210.0,1570.0,1540.0,283.0,17195.0,100371.0,28037.0,136991.0,301833.0
2022-02-22,22.3,722.56,0.561882166864373,0.57687184399717,2842.0,27566.0,558452.0,109240.0,206.0,1834.0,2320.0,286.0,97382.0,64245.0,28037.0,137277.0,304214.0
2022-02-23,21.8,682.58,0.544286279161724,0.587638500337832,2753.0,26881.0,560486.0,109452.0,177.0,1592.0,2040.0,213.0,66833.0,64849.0,28037.0,137489.0,304331.0
2022-02-24,21.31,649.18,0.52510873863187,0.59986847546479,2656.0,26118.0,562358.0,109649.0,150.0,1352.0,1884.0,197.0,66732.0,57284.0,28121.0,137770.0,308798.0
2022-02-25,20.9,616.25,0.503361012257809,0.61372630886153,2546.0,25484.0,564082.0,109837.0,111.0,1285.0,1716.0,188.0,58138.0,53085.0,28121.0,137958.0,308889.0
2022-02-26,20.6,593.54,0.491103202846975,0.629564871901631,2484.0,25264.0,564911.0,109928.0,62.0,712.0,835.0,93.0,53623.0,41227.0,28131.0,138059.0,310229.0
2022-02-27,20.5,587.24,0.492487149070779,0.647794439619576,2491.0,25277.0,565221.0,109980.0,59.0,384.0,319.0,52.0,42600.0,13124.0,28155.0,138135.0,311485.0
2022-02-28,20.12,561.03,0.48556741795176,0.668794229203989,2456.0,25079.0,566378.0,110212.0,163.0,1210.0,1166.0,232.0,13483.0,82785.0,28155.0,138367.0,311634.0
2022-03-01,19.98,548.73,0.476077500988533,0.692868979152484,2408.0,24437.0,568119.0,110412.0,218.0,1330.0,1750.0,200.0,79794.0,55719.0,28164.0,138576.0,311694.0
2022-03-02,19.99,541.9,0.460458679319889,0.720211930610102,2329.0,23840.0,569768.0,110577.0,153.0,1249.0,1651.0,165.0,57697.0,60313.0,28185.0,138762.0,313081.0
2022-03-03,20.14,541.24,0.441083432186635,0.750868307879297,2231.0,23175.0,571248.0,110744.0,100.0,1037.0,1503.0,167.0,60225.0,56884.0,28198.0,138942.0,313964.0
2022-03-04,20.35,541.63,0.425662317121392,0.784702372854543,2153.0,22643.0,572604.0,110898.0,104.0,1012.0,1378.0,162.0,57789.0,53405.0,28225.0,139123.0,315146.0
2022-03-05,20.58,546.22,0.410241202056149,0.821373086663849,2075.0,22196.0,573476.0,111006.0,55.0,542.0,877.0,109.0,53678.0,44320.0,28237.0,139243.0,316069.0
2022-03-06,20.72,549.04,0.411032028469751,0.860352901684876,2079.0,22253.0,573639.0,111038.0,28.0,256.0,167.0,32.0,45328.0,15039.0,28237.0,139275.0,316985.0
2022-03-07,21.29,570.33,0.413009094503756,0.901058255483475,2089.0,22208.0,574749.0,111211.0,153.0,1274.0,1116.0,173.0,14496.0,97169.0,28240.0,139451.0,317026.0
2022-03-08,21.61,587.94,0.402530644523527,0.942917449033029,2036.0,21899.0,576142.0,111376.0,125.0,1312.0,1405.0,173.0,93050.0,67544.0,28242.0,139618.0,317049.0
2022-03-09,22.04,609.65,0.387900355871886,0.985405691116758,1962.0,21509.0,577508.0,111511.0,120.0,1147.0,1383.0,136.0,69190.0,74905.0,28262.0,139773.0,318182.0
2022-03-10,22.46,632.68,0.381178331356267,1.0280712790172,1928.0,21287.0,578723.0,111611.0,121.0,1122.0,1200.0,100.0,74818.0,72344.0,28269.0,139880.0,319411.0
2022-03-11,22.92,660.79,0.370699881376038,1.07055155420772,1875.0,21024.0,579930.0,111744.0,119.0,1099.0,1225.0,134.0,72399.0,72278.0,28285.0,140029.0,320602.0
2022-03-12,23.31,683.49,0.367141162514828,1.11257746766346,1857.0,20860.0,580578.0,111795.0,57.0,577.0,668.0,52.0,72443.0,59567.0,28285.0,140080.0,320602.0
2022-03-13,23.46,689.56,0.366745749308027,1.1539471228324,1855.0,20917.0,580769.0,111824.0,27.0,285.0,194.0,29.0,60422.0,19113.0,28285.0,140109.0,320602.0
2022-03-14,24.5,746.13,0.361012257809411,1.19437358964464,1826.0,20925.0,581897.0,111984.0,118.0,1318.0,1132.0,162.0,18853.0,135167.0,28310.0,140294.0,322507.0
2022-03-15,25.0,785.93,0.352510873863187,1.23323605826463,1783.0,20919.0,583270.0,112128.0,141.0,1553.0,1385.0,146.0,116618.0,94264.0,28312.0,140440.0,322650.0
2022-03-16,25.51,826.39,0.341637010676157,1.26959825604857,1728.0,20757.0,584548.0,112273.0,97.0,1313.0,1290.0,145.0,108832.0,102061.0,28340.0,140613.0,324197.0
2022-03-17,25.97,864.91,0.335112692763938,1.30234247087051,1695.0,20609.0,585730.0,112379.0,100.0,1164.0,1205.0,110.0,101747.0,98204.0,28350.0,140729.0,325633.0
2022-03-18,26.55,903.14,0.330960854092527,1.33031777186806,1674.0,20519.0,586852.0,112480.0,118.0,1182.0,1161.0,108.0,97579.0,97959.0,28361.0,140841.0,326830.0
2022-03-19,27.04,933.03,0.32502965599051,1.35247158277289,1644.0,20440.0,587475.0,112534.0,51.0,620.0,637.0,59.0,98104.0,79652.0,28369.0,140903.0,327910.0
2022-03-20,27.16,940.74,0.324634242783709,1.36794511872001,1642.0,20566.0,587639.0,112561.0,30.0,323.0,163.0,27.0,81283.0,24287.0,28372.0,140933.0,329049.0
2022-03-21,28.11,1030.07,0.322657176749703,1.3761701529751,1632.0,20706.0,588719.0,112713.0,124.0,1401.0,1088.0,162.0,24179.0,195138.0,28372.0,141085.0,329121.0
2022-03-22,28.69,1099.37,0.317121391854488,1.37707482002128,1604.0,20742.0,590037.0,112843.0,147.0,1562.0,1350.0,146.0,180777.0,140826.0,28375.0,141218.0,329216.0
2022-03-23,29.24,1170.29,0.309213127718466,1.37114885563337,1564.0,20653.0,591389.0,112934.0,109.0,1373.0,1355.0,91.0,145560.0,149672.0,28385.0,141319.0,330731.0
2022-03-24,29.76,1236.15,0.301107156979043,1.35927791791781,1523.0,20654.0,592602.0,113046.0,101.0,1338.0,1216.0,112.0,148635.0,142416.0,28397.0,141443.0,332081.0
2022-03-25,30.22,1296.87,0.294385132463424,1.34254596791065,1489.0,20616.0,593988.0,113158.0,117.0,1488.0,1387.0,112.0,143571.0,138753.0,28406.0,141564.0,333246.0
2022-03-26,30.48,1336.4,0.29280347963622,1.32208469735948,1481.0,20532.0,594630.0,113217.0,54.0,619.0,643.0,59.0,139517.0,106186.0,28414.0,141631.0,334374.0
2022-03-27,30.54,1342.73,0.293792012653223,1.29897708117997,1486.0,20606.0,594814.0,113242.0,32.0,292.0,191.0,25.0,110174.0,28546.0,28430.0,141672.0,335701.0
2022-03-28,31.04,1405.25,0.303084223013049,1.27420675664477,1533.0,21073.0,595854.0,113391.0,174.0,1694.0,1047.0,151.0,29455.0,237097.0,28430.0,141821.0,335818.0
2022-03-29,30.98,1440.92,0.304072756030051,1.24861455721957,1538.0,21300.0,597352.0,113527.0,154.0,1892.0,1495.0,137.0,217480.0,164741.0,28458.0,141985.0,337293.0
2022-03-30,30.95,1461.68,0.305654408857256,1.22281112464597,1546.0,21688.0,598673.0,113659.0,152.0,1892.0,1346.0,132.0,169024.0,163603.0,28475.0,142134.0,339156.0
2022-03-31,30.96,1466.14,0.306642941874259,1.19720900474601,1551.0,21922.0,600034.0,113779.0,160.0,1763.0,1405.0,121.0,169311.0,145397.0,28494.0,142273.0,340841.0
2022-04-01,31.07,1454.83,0.303875049426651,1.17207546050487,1537.0,22066.0,601418.0,113904.0,148.0,1682.0,1397.0,125.0,148629.0,130776.0,28503.0,142407.0,342497.0
2022-04-02,31.11,1443.23,0.301107156979043,1.14757368479972,1523.0,22113.0,602269.0,113961.0,77.0,969.0,848.0,58.0,132114.0,98416.0,28514.0,142475.0,343907.0
2022-04-03,31.13,1440.16,0.304270462633452,1.12379435439386,1539.0,22251.0,602444.0,113985.0,37.0,347.0,178.0,24.0,102266.0,26499.0,28521.0,142506.0,345366.0
2022-04-04,31.26,1415.96,0.304665875840253,1.10077909337162,1541.0,22835.0,603702.0,114131.0,177.0,2021.0,1272.0,147.0,27648.0,220913.0,28524.0,142655.0,345579.0
2022-04-05,31.35,1401.56,0.306840648477659,1.07853761513103,1552.0,23010.0,605372.0,114258.0,199.0,2052.0,1695.0,140.0,203021.0,155112.0,28526.0,142784.0,345815.0
2022-04-06,31.5,1392.38,0.308620007908264,1.05705731700737,1561.0,23014.0,607194.0,114374.0,164.0,1948.0,1836.0,116.0,161950.0,157530.0,28538.0,142912.0,347968.0
2022-04-07,31.7,1394.98,0.31079478054567,1.03629854808572,1572.0,23272.0,608546.0,114469.0,135.0,1760.0,1381.0,98.0,158792.0,147201.0,28548.0,143017.0,349509.0
2022-04-08,32.0,1408.76,0.30723606168446,1.01618860909171,1554.0,23404.0,610159.0,114593.0,160.0,1903.0,1622.0,124.0,148768.0,140012.0,28563.0,143156.0,351028.0
2022-04-09,32.14,1414.78,0.305061289047054,0.996626466625591,1543.0,23474.0,611100.0,114667.0,69.0,1103.0,938.0,74.0,141690.0,102442.0,28576.0,143243.0,352451.0
2022-04-10,32.14,1411.78,0.308817714511665,0.977488803605725,1562.0,23626.0,611319.0,114695.0,47.0,401.0,216.0,28.0,107654.0,24481.0,28593.0,143288.0,354253.0
2022-04-11,32.29,1389.23,0.31415579280348,0.95863391159853,1589.0,24205.0,612633.0,114871.0,171.0,2099.0,1315.0,176.0,25492.0,205749.0,28595.0,143466.0,354438.0
2022-04-12,32.25,1365.94,0.32502965599051,0.939903522320158,1644.0,24693.0,614551.0,115027.0,269.0,2619.0,1938.0,156.0,190762.0,139471.0,28598.0,143625.0,354683.0
2022-04-13,32.14,1331.92,0.326215895610913,0.921122855568854,1650.0,24778.0,616385.0,115161.0,179.0,2069.0,1860.0,134.0,146426.0,134689.0,28616.0,143777.0,356926.0
2022-04-14,32.07,1296.71,0.325820482404112,0.902116419579644,1648.0,24828.0,618020.0,115284.0,189.0,1836.0,1644.0,123.0,137342.0,123558.0,28626.0,143910.0,358760.0
2022-04-15,31.89,1251.2,0.326611308817715,0.882775391272066,1652.0,24909.0,619696.0,115427.0,209.0,1953.0,1711.0,143.0,125394.0,109447.0,28634.0,144061.0,360538.0
2022-04-16,31.77,1222.5,0.322261763542902,0.863072905506082,1630.0,24894.0,620535.0,115472.0,63.0,885.0,840.0,45.0,111583.0,83175.0,28650.0,144122.0,362309.0
